35.01817965507507
9.447401523590088
10.78926157951355
15.901885986328125
20.802231311798096
26.796607732772827
time: 209.61357593536377
time: 7.623270511627197
time: 10.9799644947052
time: 14.830958127975464
time: 50.63965821266174
time: 129.7283890247345
time: 253.39496207237244
33.206395864486694
24.590548992156982
19.58619713783264
13.434428691864014
13.65657663345337
12.977471113204956
30.795835971832275
57.867149353027344
31.389447689056396
36.26161551475525
35.279467821121216
37.06676769256592
36.75340270996094
46.914302825927734
39.33246183395386
36.56552171707153
37.99072527885437
36.553760290145874
34.74489116668701
42.62036609649658
30.78172779083252
35.91996669769287
72.29836058616638
129.5728874206543
187.59752225875854
42.839834213256836
99.5011305809021
166.4104175567627
62.429056882858276
91.10986375808716
127.4017903804779
54.171836614608765
89.08797025680542
125.02770948410034
71.35012912750244
186.813334941864
215.78967761993408
239.61576557159424
268.3767364025116
297.24629044532776
35.179707050323486
64.92261075973511
93.72193264961243
283.89168071746826
312.8325765132904
341.7272880077362
80.69918465614319
138.52231073379517
197.42115926742554
44.72504949569702
72.83336448669434
98.48102569580078
46.243597984313965
69.57833075523376
103.01895141601562
45.86480259895325
79.09751868247986
112.11957240104675
41.35778307914734
74.35916781425476
109.51694798469543
26.333019733428955
37.22375440597534
78.9599826335907
47.387160301208496
86.55051255226135
113.241206407547
103.08234310150146
136.94731211662292
171.2785358428955
25.34734869003296
42.39531469345093
66.87091565132141
42.5172483921051
78.08942747116089
105.96679377555847
97.47566962242126
127.33273005485535
161.6141221523285
27.249271631240845
36.97385311126709
91.72715401649475
62.317314863204956
83.49373459815979
116.97169470787048
119.68411231040955
156.42846393585205
181.58001565933228
2.872044086456299
2.556025981903076
2.4862709045410156
time: 26.176910638809204
2.5668692588806152
time: 27.350544214248657
3.1916840076446533
5.867102861404419
4.71553111076355
4.703131675720215
2.893764019012451
time: 78.82006168365479
time: 79.32480382919312
time: 52.55408263206482
time: 105.0482964515686
time: 130.2536416053772
time: 156.86020016670227
3.3472721576690674
2.9071102142333984
3.202834129333496
3.3059775829315186
1.8177642822265625
1.372600793838501
1.5240752696990967
2.5814685821533203
4.297583341598511
4.966254949569702
5.679271221160889
6.195261240005493
33.00551438331604
63.548229455947876
47.27389597892761
120.40429520606995
78.32660913467407
107.27060961723328
137.2099814414978
165.78338050842285
206.02883005142212
